node_id,hazard_code,exposure_score,mitigation_level,assessment_date
IK-06-01183,Z07,58.5,częściowe,2026-02-09
IK-06-01183,Z05,59.0,pełne,2026-01-26
IK-06-01183,Z13,49.9,pełne,2025-11-17
IK-06-01184,Z02,62.7,brak,2024-12-30
IK-06-01184,Z07,57.0,pełne,2026-08-06
IK-06-01184,Z05,34.2,brak,2025-10-17
IK-06-01184,Z13,22.6,częściowe,2024-11-26
IK-06-01185,Z02,50.4,częściowe,2025-11-03
IK-06-01185,Z07,23.0,brak,2025-03-24
IK-06-01185,Z05,63.1,częściowe,2026-07-30
IK-06-01185,Z13,16.7,pełne,2025-11-21
IK-06-01186,Z02,51.1,częściowe,2025-03-14
IK-06-01186,Z07,66.6,częściowe,2026-08-22
IK-06-01186,Z05,43.2,częściowe,2025-02-28
IK-06-01186,Z13,51.7,brak,2025-01-01
IK-06-01187,Z02,85.5,częściowe,2025-12-08
IK-06-01187,Z07,19.4,pełne,2026-01-15
IK-06-01187,Z05,29.0,pełne,2025-07-21
IK-06-01187,Z13,69.1,brak,2024-12-13
IK-06-01188,Z02,17.0,pełne,2026-01-06
IK-06-01188,Z07,26.2,częściowe,2026-03-03
IK-06-01188,Z05,43.3,częściowe,2026-03-16
IK-06-01188,Z13,69.0,częściowe,2025-10-15
IK-06-01189,Z02,34.5,brak,2025-10-19
IK-06-01189,Z07,58.8,brak,2025-07-15
IK-06-01189,Z05,15.8,częściowe,2026-03-12
IK-06-01189,Z13,53.1,pełne,2025-03-02
IK-06-01190,Z02,65.0,częściowe,2026-02-16
IK-06-01190,Z07,46.2,pełne,2024-11-03
IK-06-01190,Z05,55.4,częściowe,2024-11-12
IK-06-01190,Z13,61.4,częściowe,2024-10-19
IK-06-01191,Z02,47.0,częściowe,2026-07-09
IK-06-01191,Z07,35.4,brak,2026-05-17
IK-06-01191,Z05,63.2,częściowe,2025-07-06
IK-06-01191,Z13,63.8,brak,2026-06-29
IK-06-01192,Z02,92.2,częściowe,2025-08-24
IK-06-01192,Z07,31.9,częściowe,2025-11-23
IK-06-01192,Z05,68.3,częściowe,2025-07-12
IK-06-01192,Z13,52.7,brak,2025-07-18
IK-06-01193,Z02,66.0,częściowe,2025-01-02
IK-06-01193,Z07,19.5,brak,2025-10-04
IK-06-01193,Z05,28.7,pełne,2026-04-13
IK-06-01193,Z13,57.0,pełne,2025-06-25
IK-06-01194,Z02,42.8,częściowe,2025-10-14
IK-06-01194,Z07,52.5,częściowe,2025-06-12
IK-06-01194,Z05,17.3,częściowe,2025-10-21
IK-06-01194,Z13,63.2,częściowe,2025-10-04
IK-06-01195,Z02,18.3,pełne,2026-02-14
IK-06-01195,Z07,45.3,częściowe,2025-05-20
IK-06-01195,Z05,54.6,brak,2026-02-09
IK-06-01195,Z13,63.9,brak,2024-12-23
IK-06-01196,Z02,60.2,pełne,2025-06-16
IK-06-01196,Z07,24.8,częściowe,2025-11-02
IK-06-01196,Z05,54.5,brak,2026-08-09
IK-06-01196,Z13,23.2,brak,2025-03-27
IK-06-01197,Z02,55.7,pełne,2026-08-14
IK-06-01197,Z07,44.8,brak,2025-04-05
IK-06-01197,Z05,62.1,częściowe,2026-03-22
IK-06-01197,Z13,24.8,częściowe,2024-12-15
IK-06-01198,Z02,24.7,częściowe,2025-07-27
IK-06-01198,Z07,65.6,pełne,2026-06-23
IK-06-01198,Z05,24.0,częściowe,2025-06-24
IK-06-01198,Z13,20.1,brak,2025-08-24
IK-06-01199,Z02,47.5,częściowe,2025-06-02
IK-06-01199,Z07,27.8,częściowe,2025-11-09
IK-06-01199,Z05,52.4,częściowe,2026-04-06
IK-06-01199,Z13,41.9,pełne,2025-10-08
IK-06-01200,Z02,68.2,brak,2026-08-05
IK-06-01200,Z07,69.6,częściowe,2026-01-22
IK-06-01200,Z05,61.1,częściowe,2025-01-15
IK-06-01200,Z13,34.4,częściowe,2026-05-07
IK-06-01201,Z02,90.3,częściowe,2025-04-29
IK-06-01201,Z07,30.4,pełne,2026-02-24
IK-06-01201,Z05,55.5,brak,2025-10-23
IK-06-01201,Z13,55.4,brak,2025-03-12
IK-06-01202,Z02,42.3,częściowe,2025-01-05
IK-06-01202,Z07,47.5,częściowe,2025-04-03
IK-06-01202,Z05,62.2,częściowe,2026-01-30
IK-06-01202,Z13,48.7,częściowe,2025-04-28
IK-06-01203,Z02,49.0,brak,2024-11-24
IK-06-01203,Z07,47.5,częściowe,2026-02-06
IK-06-01203,Z05,68.6,pełne,2026-07-13
IK-06-01203,Z13,21.6,częściowe,2024-11-15
IK-06-01204,Z02,36.7,częściowe,2026-03-27
IK-06-01204,Z07,57.5,częściowe,2026-03-23
IK-06-01204,Z05,45.8,pełne,2025-11-15
IK-06-01204,Z13,22.1,brak,2024-12-26
IK-06-01205,Z02,49.2,częściowe,2025-07-31
IK-06-01205,Z07,47.2,częściowe,2025-09-28
IK-06-01205,Z05,59.9,częściowe,2024-12-10
IK-06-01205,Z13,15.0,częściowe,2025-01-24
IK-06-01206,Z02,62.0,częściowe,2025-11-13
IK-06-01206,Z07,57.1,brak,2024-10-23
IK-06-01206,Z05,25.8,częściowe,2024-12-11
IK-06-01206,Z13,20.4,pełne,2026-02-03
IK-06-01207,Z02,82.4,częściowe,2025-10-18
IK-06-01207,Z07,57.3,częściowe,2024-12-15
IK-06-01207,Z05,34.5,częściowe,2025-03-07
IK-06-01207,Z13,40.0,częściowe,2026-03-01
IK-06-01208,Z02,33.4,brak,2025-05-31
IK-06-01208,Z07,16.6,częściowe,2025-08-09
IK-06-01208,Z05,49.3,brak,2025-11-21
IK-06-01208,Z13,27.4,częściowe,2024-12-26
IK-06-01209,Z02,33.9,częściowe,2026-07-11
IK-06-01209,Z07,53.3,częściowe,2024-12-09
IK-06-01209,Z05,15.7,pełne,2025-07-28
IK-06-01209,Z13,21.7,częściowe,2025-11-17
IK-06-01210,Z02,28.0,częściowe,2025-12-22
IK-06-01210,Z07,19.8,pełne,2025-03-18
IK-06-01210,Z05,33.3,brak,2026-07-22
IK-06-01210,Z13,57.3,częściowe,2026-05-09
IK-06-01211,Z02,84.1,częściowe,2025-11-20
IK-06-01211,Z07,64.9,częściowe,2026-05-25
IK-06-01211,Z05,62.8,częściowe,2025-03-26
IK-06-01211,Z13,60.7,brak,2025-03-03
IK-06-01212,Z02,69.8,pełne,2024-11-23
IK-06-01212,Z07,62.7,częściowe,2025-08-21
IK-06-01212,Z05,63.2,częściowe,2025-01-21
IK-06-01212,Z13,24.7,częściowe,2025-10-01
IK-06-01213,Z02,91.6,częściowe,2026-06-27
IK-06-01213,Z07,54.4,brak,2025-05-23
IK-06-01213,Z05,25.3,brak,2025-12-27
IK-06-01213,Z13,31.9,brak,2026-06-15
IK-06-01214,Z02,44.8,brak,2026-03-21
IK-06-01214,Z07,25.6,częściowe,2026-03-31
IK-06-01214,Z05,69.2,częściowe,2024-11-23
IK-06-01214,Z13,34.8,częściowe,2025-03-26
IK-06-01215,Z02,75.8,częściowe,2025-07-04
IK-06-01215,Z07,26.6,częściowe,2025-11-27
IK-06-01215,Z05,16.3,brak,2026-04-08
IK-06-01215,Z13,29.3,częściowe,2025-02-18
IK-06-01216,Z02,95.5,brak,2026-04-30
IK-06-01216,Z07,28.9,brak,2025-09-28
IK-06-01216,Z05,50.3,częściowe,2025-03-13
IK-06-01216,Z13,56.4,pełne,2024-11-14
IK-06-01217,Z02,23.5,częściowe,2026-03-07
IK-06-01217,Z07,46.0,pełne,2025-02-07
IK-06-01217,Z05,40.2,brak,2025-07-07
IK-06-01217,Z13,44.7,częściowe,2026-04-23
IK-06-01218,Z02,55.6,częściowe,2025-02-12
IK-06-01218,Z07,67.4,brak,2025-12-09
IK-06-01218,Z05,24.3,częściowe,2025-12-16
IK-06-01218,Z13,42.9,pełne,2026-08-11
IK-06-01219,Z02,88.1,częściowe,2026-01-24
IK-06-01219,Z07,37.6,pełne,2025-11-02
IK-06-01219,Z05,40.0,częściowe,2025-11-26
IK-06-01219,Z13,30.1,częściowe,2026-06-04
IK-06-01220,Z02,39.6,pełne,2026-01-28
IK-06-01220,Z07,63.7,częściowe,2025-03-20
IK-06-01220,Z05,29.9,brak,2026-06-25
IK-06-01220,Z13,35.1,pełne,2026-05-10
IK-06-01221,Z02,83.3,brak,2026-06-28
IK-06-01221,Z07,38.3,brak,2025-07-02
IK-06-01221,Z05,29.0,pełne,2026-05-04
IK-06-01221,Z13,59.2,brak,2026-07-01
IK-06-01222,Z02,55.6,brak,2025-10-25
IK-06-01222,Z07,25.4,częściowe,2025-01-17
IK-06-01222,Z05,61.8,brak,2026-08-07
IK-06-01222,Z13,61.5,pełne,2024-12-15
IK-06-01223,Z02,80.7,częściowe,2026-05-26
IK-06-01223,Z07,44.6,pełne,2024-11-01
IK-06-01223,Z05,57.3,brak,2026-02-03
IK-06-01223,Z13,39.6,częściowe,2026-01-26
IK-06-01224,Z02,36.1,pełne,2025-11-19
IK-06-01224,Z07,23.2,pełne,2025-02-26
IK-06-01224,Z05,40.3,częściowe,2026-07-17
IK-06-01224,Z13,62.5,częściowe,2024-12-26
IK-06-01225,Z02,59.8,częściowe,2025-01-04
IK-06-01225,Z07,46.9,pełne,2026-06-14
IK-06-01225,Z05,32.7,brak,2025-06-14
IK-06-01225,Z13,46.8,brak,2024-10-29
IK-06-01226,Z02,64.6,częściowe,2026-04-28
IK-06-01226,Z07,60.5,częściowe,2026-04-24
IK-06-01226,Z05,37.8,częściowe,2026-05-05
IK-06-01226,Z13,60.2,pełne,2025-09-27
IK-06-01227,Z02,26.0,częściowe,2025-04-10
IK-06-01227,Z07,17.8,brak,2026-05-06
IK-06-01227,Z05,44.7,częściowe,2025-09-02
IK-06-01227,Z13,66.1,częściowe,2025-05-04
IK-06-01228,Z02,57.3,częściowe,2024-12-12
IK-06-01228,Z07,43.0,częściowe,2025-06-28
IK-06-01228,Z05,40.1,częściowe,2025-04-11
IK-06-01228,Z13,59.3,pełne,2025-10-30
IK-06-01229,Z02,34.6,brak,2024-11-24
IK-06-01229,Z07,64.1,częściowe,2026-01-22
IK-06-01229,Z05,62.9,brak,2026-04-13
IK-06-01229,Z13,51.0,częściowe,2025-04-08
IK-06-01230,Z02,35.0,częściowe,2025-03-15
IK-06-01230,Z07,58.2,pełne,2025-03-19
IK-06-01230,Z05,42.8,częściowe,2025-07-18
IK-06-01230,Z13,21.5,częściowe,2025-12-03
IK-06-01231,Z02,46.8,częściowe,2026-02-16
IK-06-01231,Z07,50.0,brak,2025-09-03
IK-06-01231,Z05,15.7,pełne,2025-09-19
IK-06-01231,Z13,60.2,pełne,2025-06-24
IK-06-01232,Z02,47.4,częściowe,2024-11-18
IK-06-01232,Z07,69.8,częściowe,2025-10-20
IK-06-01232,Z05,48.8,brak,2026-01-02
IK-06-01232,Z13,27.2,pełne,2025-02-25
IK-06-01233,Z02,95.1,brak,2025-12-31
IK-06-01233,Z07,22.1,częściowe,2024-11-28
IK-06-01233,Z05,68.0,częściowe,2025-10-20
IK-06-01233,Z13,31.4,pełne,2025-04-13
IK-06-01234,Z02,88.3,pełne,2026-03-11
IK-06-01234,Z07,54.1,brak,2026-06-20
IK-06-01234,Z05,60.2,brak,2026-07-28
IK-06-01234,Z13,60.4,pełne,2025-09-11
IK-06-01235,Z02,52.1,częściowe,2026-06-30
IK-06-01235,Z07,38.5,częściowe,2025-07-25
IK-06-01235,Z05,50.9,częściowe,2025-03-09
IK-06-01235,Z13,21.5,brak,2024-10-27
IK-06-01236,Z02,24.3,pełne,2025-02-20
IK-06-01236,Z07,69.2,brak,2025-05-28
IK-06-01236,Z05,42.5,częściowe,2025-05-01
IK-06-01236,Z13,67.8,częściowe,2025-11-27
IK-06-01237,Z02,30.3,pełne,2026-05-28
IK-06-01237,Z07,38.2,częściowe,2026-01-12
IK-06-01237,Z05,43.6,częściowe,2025-02-25
IK-06-01237,Z13,37.1,brak,2026-07-19
IK-06-01238,Z02,75.1,częściowe,2026-06-06
IK-06-01238,Z07,31.9,pełne,2025-10-14
IK-06-01238,Z05,21.1,brak,2026-06-05
IK-06-01238,Z13,34.7,brak,2024-12-06
IK-06-01239,Z02,42.1,pełne,2025-04-03
IK-06-01239,Z07,24.1,brak,2025-08-31
IK-06-01239,Z05,46.2,częściowe,2026-08-14
IK-06-01239,Z13,48.3,częściowe,2026-03-10
IK-06-01240,Z02,21.5,częściowe,2026-05-20
IK-06-01240,Z07,62.5,brak,2025-03-01
IK-06-01240,Z05,68.9,częściowe,2025-06-18
IK-06-01240,Z13,51.5,częściowe,2024-12-20
IK-06-01241,Z02,23.0,częściowe,2025-04-08
IK-06-01241,Z07,19.3,częściowe,2026-06-27
IK-06-01241,Z05,61.2,częściowe,2026-04-25
IK-06-01241,Z13,27.2,brak,2025-03-20
IK-06-01242,Z02,74.4,częściowe,2026-05-15
IK-06-01242,Z07,28.8,częściowe,2024-10-29
IK-06-01242,Z05,61.6,częściowe,2026-03-09
IK-06-01242,Z13,59.1,częściowe,2025-03-19
IK-06-01243,Z02,49.6,pełne,2024-10-31
IK-06-01243,Z07,27.1,częściowe,2026-04-01
IK-06-01243,Z05,66.3,pełne,2025-01-25
IK-06-01243,Z13,51.9,pełne,2025-08-11
IK-06-01244,Z02,44.2,brak,2025-09-01
IK-06-01244,Z07,53.7,częściowe,2026-01-03
IK-06-01244,Z05,62.3,częściowe,2025-06-18
IK-06-01244,Z13,23.9,częściowe,2026-03-18
IK-06-01245,Z02,18.6,brak,2026-05-25
IK-06-01245,Z07,52.8,brak,2024-12-15
IK-06-01245,Z05,54.1,częściowe,2026-03-08
IK-06-01245,Z13,36.9,brak,2026-07-19
IK-06-01246,Z02,18.2,brak,2025-03-06
IK-06-01246,Z07,33.8,pełne,2025-05-11
IK-06-01246,Z05,68.9,częściowe,2025-12-28
IK-06-01246,Z13,22.8,pełne,2025-04-19
IK-06-01247,Z02,25.0,pełne,2026-06-26
IK-06-01247,Z07,28.7,brak,2026-06-03
IK-06-01247,Z05,68.4,pełne,2026-07-06
IK-06-01247,Z13,30.8,częściowe,2024-10-20
IK-06-01248,Z02,78.4,częściowe,2025-02-20
IK-06-01248,Z07,41.5,brak,2025-09-13
IK-06-01248,Z05,39.7,częściowe,2025-09-30
IK-06-01248,Z13,29.2,częściowe,2026-07-02
IK-06-01249,Z02,40.0,częściowe,2025-01-08
IK-06-01249,Z07,49.4,częściowe,2026-03-31
IK-06-01249,Z05,23.5,częściowe,2026-02-08
IK-06-01249,Z13,56.7,częściowe,2025-12-22
IK-06-01250,Z02,94.8,pełne,2025-05-10
IK-06-01250,Z07,15.6,brak,2026-02-09
IK-06-01250,Z05,42.8,częściowe,2025-06-20
IK-06-01250,Z13,21.8,brak,2026-03-27
IK-06-01251,Z02,16.0,częściowe,2025-03-20
IK-06-01251,Z07,36.2,brak,2025-07-20
IK-06-01251,Z05,32.8,brak,2026-02-23
IK-06-01251,Z13,57.0,brak,2025-12-07
IK-06-01252,Z02,27.8,brak,2024-12-03
IK-06-01252,Z07,69.7,częściowe,2025-09-10
IK-06-01252,Z05,17.7,częściowe,2026-06-09
IK-06-01252,Z13,52.6,brak,2025-06-01
IK-06-01253,Z02,38.3,częściowe,2025-09-29
IK-06-01253,Z07,51.9,brak,2025-02-19
IK-06-01253,Z05,54.2,brak,2026-06-27
IK-06-01253,Z13,45.1,pełne,2026-05-29
IK-06-01254,Z02,24.2,brak,2025-09-14
IK-06-01254,Z07,38.3,częściowe,2026-07-02
IK-06-01254,Z05,20.4,częściowe,2025-02-20
IK-06-01254,Z13,68.4,brak,2026-08-25
IK-06-01255,Z02,76.6,brak,2025-06-19
IK-06-01255,Z07,33.9,pełne,2026-05-15
IK-06-01255,Z05,21.2,brak,2026-06-21
IK-06-01255,Z13,53.8,częściowe,2026-01-05
IK-06-01256,Z02,28.2,częściowe,2026-06-11
IK-06-01256,Z07,65.8,częściowe,2025-03-10
IK-06-01256,Z05,17.1,częściowe,2025-04-24
IK-06-01256,Z13,19.2,częściowe,2025-08-20
IK-06-01257,Z02,45.3,brak,2026-01-19
IK-06-01257,Z07,42.4,brak,2026-07-31
IK-06-01257,Z05,38.5,częściowe,2025-06-28
IK-06-01257,Z13,25.0,częściowe,2024-11-08
IK-06-01258,Z02,21.0,częściowe,2025-11-25
IK-06-01258,Z07,22.7,pełne,2026-07-06
IK-06-01258,Z05,47.2,brak,2025-07-21
IK-06-01258,Z13,47.8,częściowe,2024-10-28
IK-06-01259,Z02,50.9,brak,2024-11-23
IK-06-01259,Z07,24.6,częściowe,2025-06-30
IK-06-01259,Z05,67.0,brak,2026-07-16
IK-06-01259,Z13,23.6,częściowe,2024-10-15
IK-06-01260,Z02,28.7,pełne,2025-05-24
IK-06-01260,Z07,65.5,częściowe,2025-07-31
IK-06-01260,Z05,47.0,częściowe,2026-02-26
IK-06-01260,Z13,35.9,pełne,2025-12-10
IK-06-01261,Z02,37.0,częściowe,2026-08-16
IK-06-01261,Z07,57.4,częściowe,2024-11-26
IK-06-01261,Z05,59.0,pełne,2026-08-10
IK-06-01261,Z13,32.0,pełne,2026-07-27
IK-06-01262,Z02,58.1,częściowe,2025-09-01
IK-06-01262,Z07,29.4,brak,2026-06-05
IK-06-01262,Z05,60.3,pełne,2026-03-09
IK-06-01262,Z13,44.9,pełne,2025-08-08
IK-06-01263,Z02,31.2,brak,2025-05-16
IK-06-01263,Z07,62.6,częściowe,2026-06-23
IK-06-01263,Z05,25.0,częściowe,2025-07-27
IK-06-01263,Z13,47.6,brak,2025-08-30
IK-06-01264,Z02,41.2,brak,2026-07-12
IK-06-01264,Z07,15.3,brak,2025-02-14
IK-06-01264,Z05,34.9,brak,2026-06-16
IK-06-01264,Z13,17.7,częściowe,2025-05-03
IK-06-01265,Z02,65.7,częściowe,2026-08-09
IK-06-01265,Z07,47.7,częściowe,2025-12-09
IK-06-01265,Z05,15.5,częściowe,2025-08-31
IK-06-01265,Z13,26.4,pełne,2025-08-21
IK-06-01266,Z02,33.5,częściowe,2024-12-06
IK-06-01266,Z07,54.5,pełne,2024-11-21
IK-06-01266,Z05,50.5,częściowe,2025-08-18
IK-06-01266,Z13,24.8,brak,2024-10-17
IK-06-01267,Z02,18.3,brak,2025-04-21
IK-06-01267,Z07,16.3,brak,2025-03-17
IK-06-01267,Z05,57.9,pełne,2025-01-17
IK-06-01267,Z13,27.5,częściowe,2025-09-13
IK-06-01268,Z02,50.2,częściowe,2024-11-18
IK-06-01268,Z07,25.4,brak,2025-09-21
IK-06-01268,Z05,59.3,brak,2025-07-13
IK-06-01268,Z13,28.5,pełne,2026-02-08
IK-06-01269,Z02,53.3,częściowe,2026-07-21
IK-06-01269,Z07,33.9,pełne,2025-11-11
IK-06-01269,Z05,45.8,częściowe,2024-10-26
IK-06-01269,Z13,21.8,częściowe,2025-05-31
IK-06-01270,Z02,64.2,częściowe,2025-10-30
IK-06-01270,Z07,25.7,pełne,2025-12-13
IK-06-01270,Z05,22.1,brak,2025-10-08
IK-06-01270,Z13,18.5,częściowe,2024-12-18
IK-06-01271,Z02,54.0,pełne,2026-07-20
IK-06-01271,Z07,63.3,częściowe,2026-08-12
IK-06-01271,Z05,65.1,częściowe,2025-07-13
IK-06-01271,Z13,18.4,częściowe,2026-02-23
IK-06-01272,Z02,17.2,częściowe,2026-02-08
IK-06-01272,Z07,50.3,częściowe,2024-11-07
IK-06-01272,Z05,67.4,częściowe,2024-11-18
IK-06-01272,Z13,59.1,brak,2025-09-30
IK-06-01273,Z02,78.3,częściowe,2026-04-11
IK-06-01273,Z07,30.4,częściowe,2026-06-25
IK-06-01273,Z05,45.1,częściowe,2026-05-31
IK-06-01273,Z13,68.7,częściowe,2025-05-06
IK-06-01274,Z02,58.2,częściowe,2025-08-16
IK-06-01274,Z07,65.6,częściowe,2026-06-27
IK-06-01274,Z05,61.5,częściowe,2026-01-19
IK-06-01274,Z13,64.1,częściowe,2026-03-31
IK-06-01275,Z02,27.5,częściowe,2026-03-24
IK-06-01275,Z07,57.3,częściowe,2025-08-31
IK-06-01275,Z05,20.3,częściowe,2025-04-23
IK-06-01275,Z13,43.5,częściowe,2025-04-28
IK-06-01276,Z02,43.0,częściowe,2026-01-23
IK-06-01276,Z07,19.2,częściowe,2025-06-28
IK-06-01276,Z05,22.0,brak,2026-05-02
IK-06-01276,Z13,23.3,pełne,2026-04-27
IK-06-01277,Z02,87.0,brak,2026-03-28
IK-06-01277,Z07,56.0,brak,2026-05-26
IK-06-01277,Z05,61.7,pełne,2026-08-19
IK-06-01277,Z13,24.3,częściowe,2026-06-20
IK-06-01278,Z02,35.3,częściowe,2025-09-16
IK-06-01278,Z07,19.7,brak,2025-06-01
IK-06-01278,Z05,34.1,częściowe,2025-02-26
IK-06-01278,Z13,43.6,brak,2024-10-16
IK-06-01279,Z02,87.3,brak,2026-08-10
IK-06-01279,Z07,63.9,pełne,2025-12-24
IK-06-01279,Z05,67.3,częściowe,2025-06-12
IK-06-01279,Z13,65.5,częściowe,2026-03-17
IK-06-01280,Z02,57.7,częściowe,2025-09-14
IK-06-01280,Z07,60.4,pełne,2026-05-11
IK-06-01280,Z05,24.8,częściowe,2025-10-22
IK-06-01280,Z13,57.8,częściowe,2026-08-19
IK-06-01281,Z02,34.0,częściowe,2026-07-09
IK-06-01281,Z07,39.4,pełne,2024-12-02
IK-06-01281,Z05,48.6,częściowe,2025-05-19
IK-06-01281,Z13,61.4,częściowe,2025-04-02
IK-06-01282,Z02,24.8,brak,2026-06-12
IK-06-01282,Z07,63.8,brak,2026-04-08
IK-06-01282,Z05,31.1,częściowe,2026-03-14
IK-06-01282,Z13,18.9,brak,2025-06-15
IK-06-01283,Z02,51.7,brak,2024-12-13
IK-06-01283,Z07,58.9,częściowe,2026-04-20
IK-06-01283,Z05,55.8,częściowe,2025-03-15
IK-06-01283,Z13,23.3,częściowe,2025-07-19
IK-06-01284,Z02,73.1,częściowe,2025-07-12
IK-06-01284,Z07,35.9,częściowe,2026-01-22
IK-06-01284,Z05,40.6,brak,2025-03-07
IK-06-01284,Z13,54.9,częściowe,2024-10-12
IK-06-01285,Z02,36.6,pełne,2025-05-08
IK-06-01285,Z07,35.2,brak,2025-01-23
IK-06-01285,Z05,34.9,częściowe,2026-04-15
IK-06-01285,Z13,55.4,pełne,2026-07-13
IK-06-01286,Z02,26.1,częściowe,2025-11-22
IK-06-01286,Z07,34.0,pełne,2026-03-17
IK-06-01286,Z05,60.2,częściowe,2026-05-09
IK-06-01286,Z13,45.3,brak,2025-01-13
IK-06-01287,Z02,65.9,częściowe,2026-04-22
IK-06-01287,Z07,48.3,brak,2025-11-06
IK-06-01287,Z05,66.1,pełne,2025-06-02
IK-06-01287,Z13,40.4,częściowe,2025-09-02
IK-06-01288,Z02,94.0,brak,2025-05-29
IK-06-01288,Z07,40.1,częściowe,2026-04-18
IK-06-01288,Z05,58.7,częściowe,2025-03-31
IK-06-01288,Z13,58.0,brak,2025-09-08
IK-06-01289,Z02,61.0,pełne,2025-11-11
IK-06-01289,Z07,19.4,częściowe,2025-01-17
IK-06-01289,Z05,26.4,częściowe,2026-04-01
IK-06-01289,Z13,29.5,pełne,2024-12-11
IK-06-01290,Z02,53.9,częściowe,2026-05-09
IK-06-01290,Z07,66.5,pełne,2025-08-28
IK-06-01290,Z05,29.0,częściowe,2025-09-19
IK-06-01290,Z13,37.5,pełne,2025-02-19
IK-06-01291,Z02,28.2,częściowe,2026-06-24
IK-06-01291,Z07,44.8,brak,2025-09-23
IK-06-01291,Z05,21.1,pełne,2025-10-22
IK-06-01291,Z13,65.0,częściowe,2026-04-16
IK-06-01292,Z02,51.6,pełne,2025-10-30
IK-06-01292,Z07,34.5,brak,2025-04-30
IK-06-01292,Z05,44.7,częściowe,2025-03-22
IK-06-01292,Z13,22.9,brak,2026-07-30
IK-06-01293,Z02,68.7,brak,2025-02-17
IK-06-01293,Z07,42.0,częściowe,2026-04-04
IK-06-01293,Z05,66.2,brak,2025-09-30
IK-06-01293,Z13,24.1,częściowe,2025-06-04
IK-06-01294,Z02,83.6,brak,2026-07-17
IK-06-01294,Z07,61.3,częściowe,2025-10-04
IK-06-01294,Z05,45.6,brak,2025-06-08
IK-06-01294,Z13,35.1,brak,2025-03-19
IK-06-01295,Z02,53.3,brak,2026-05-19
IK-06-01295,Z07,57.2,częściowe,2025-11-05
IK-06-01295,Z05,55.4,brak,2024-11-17
IK-06-01295,Z13,34.6,częściowe,2026-01-04
IK-06-01296,Z02,60.3,brak,2026-07-22
IK-06-01296,Z07,48.9,częściowe,2025-07-12
IK-06-01296,Z05,67.7,pełne,2026-01-25
IK-06-01296,Z13,43.7,częściowe,2026-03-26
IK-06-01297,Z02,25.8,częściowe,2026-02-25
IK-06-01297,Z07,48.5,częściowe,2026-03-14
IK-06-01297,Z05,21.3,częściowe,2025-07-07
IK-06-01297,Z13,28.4,pełne,2026-05-15
IK-06-01298,Z02,42.9,brak,2026-03-13
IK-06-01298,Z07,52.5,częściowe,2024-11-07
IK-06-01298,Z05,50.9,częściowe,2025-03-13
IK-06-01298,Z13,19.9,pełne,2025-12-15
IK-06-01299,Z02,58.8,brak,2025-07-27
IK-06-01299,Z07,55.6,brak,2026-07-30
IK-06-01299,Z05,35.0,pełne,2025-04-04
IK-06-01299,Z13,43.6,brak,2025-10-03
IK-06-01300,Z02,28.5,częściowe,2026-06-18
IK-06-01300,Z07,30.4,brak,2025-05-25
IK-06-01300,Z05,23.0,częściowe,2026-03-11
IK-06-01300,Z13,60.9,brak,2025-12-22
IK-06-01301,Z02,37.9,brak,2026-05-12
IK-06-01301,Z07,17.0,częściowe,2024-11-04
IK-06-01301,Z05,16.0,brak,2025-08-13
IK-06-01301,Z13,25.6,częściowe,2024-12-20
IK-06-01302,Z02,26.9,brak,2025-10-20
IK-06-01302,Z07,24.9,częściowe,2025-03-08
IK-06-01302,Z05,48.8,częściowe,2026-01-31
IK-06-01302,Z13,63.2,częściowe,2026-07-26
IK-06-01303,Z02,46.4,częściowe,2025-12-31
IK-06-01303,Z07,35.0,częściowe,2025-10-22
IK-06-01303,Z05,32.2,częściowe,2026-03-26
IK-06-01303,Z13,68.6,częściowe,2026-02-26
IK-06-01304,Z02,31.8,pełne,2026-05-30
IK-06-01304,Z07,40.2,częściowe,2026-03-16
IK-06-01304,Z05,29.2,częściowe,2026-04-24
IK-06-01304,Z13,29.6,brak,2026-02-21
IK-06-01305,Z02,94.2,brak,2025-03-27
IK-06-01305,Z07,16.2,brak,2026-04-21
IK-06-01305,Z05,57.8,pełne,2025-12-13
IK-06-01305,Z13,34.5,brak,2025-10-20
IK-06-01306,Z02,44.3,brak,2026-04-21
IK-06-01306,Z07,36.2,częściowe,2025-08-09
IK-06-01306,Z05,61.8,pełne,2025-09-14
IK-06-01306,Z13,35.1,brak,2025-01-25
IK-06-01307,Z02,27.2,częściowe,2026-05-06
IK-06-01307,Z07,23.6,pełne,2025-09-26
IK-06-01307,Z05,30.5,częściowe,2026-06-02
IK-06-01307,Z13,36.1,brak,2025-12-06
IK-06-01308,Z02,84.7,częściowe,2025-12-02
IK-06-01308,Z07,48.6,częściowe,2025-07-01
IK-06-01308,Z05,59.1,częściowe,2024-10-20
IK-06-01308,Z13,23.6,brak,2026-07-04
IK-06-01309,Z02,39.0,częściowe,2026-08-18
IK-06-01309,Z07,26.3,pełne,2025-09-29
IK-06-01309,Z05,31.5,częściowe,2025-08-28
IK-06-01309,Z13,44.9,częściowe,2026-05-08
IK-06-01310,Z02,41.2,brak,2025-04-12
IK-06-01310,Z07,49.7,częściowe,2025-05-11
IK-06-01310,Z05,29.9,częściowe,2026-03-21
IK-06-01310,Z13,23.4,brak,2025-03-23
IK-06-01311,Z02,49.7,brak,2025-01-16
