edge_id,source_node_id,target_node_id,source_system,target_system,dependency_type,impact_share,lag_hours,redundancy_level,cross_voivodeship,contract_sla_hours,verified_in_exercise
E-003533,IK-01-00103,IK-07-01487,IK01,IK07,electricity,0.424,0.0,partial,0,5.4,0
E-003534,IK-01-00041,IK-07-01487,IK01,IK07,electricity,0.424,0.0,partial,0,4.4,1
E-003535,IK-06-01099,IK-07-01487,IK06,IK07,water,0.476,3.07,none,0,1.0,0
E-003536,IK-02-00581,IK-07-01487,IK02,IK07,telecom,0.21,1.38,partial,0,8.7,1
E-003537,IK-02-00506,IK-07-01487,IK02,IK07,telecom,0.21,1.59,partial,0,1.0,1
E-003538,IK-08-01710,IK-07-01487,IK08,IK07,transport,0.273,6.08,none,0,12.2,0
E-003539,IK-01-00056,IK-07-01488,IK01,IK07,electricity,1.0,0.0,none,0,3.0,0
E-003540,IK-06-01160,IK-07-01488,IK06,IK07,water,0.503,3.34,none,0,5.3,0
E-003541,IK-02-00641,IK-07-01488,IK02,IK07,telecom,0.343,1.37,none,0,3.6,0
E-003542,IK-08-01650,IK-07-01488,IK08,IK07,transport,0.125,6.22,partial,0,4.2,0
E-003543,IK-08-01641,IK-07-01488,IK08,IK07,transport,0.125,6.25,partial,0,8.0,1
E-003544,IK-01-00214,IK-07-01489,IK01,IK07,electricity,0.794,0.0,none,0,8.8,0
E-003545,IK-06-01144,IK-07-01489,IK06,IK07,water,0.254,3.23,full,0,3.3,0
E-003546,IK-06-01090,IK-07-01489,IK06,IK07,water,0.254,3.1,full,0,8.3,0
E-003547,IK-02-00499,IK-07-01489,IK02,IK07,telecom,0.224,1.15,partial,0,7.9,0
E-003548,IK-02-00667,IK-07-01489,IK02,IK07,telecom,0.224,1.44,partial,0,11.2,1
E-003549,IK-08-01643,IK-07-01489,IK08,IK07,transport,0.118,6.39,partial,0,18.9,0
E-003550,IK-08-01697,IK-07-01489,IK08,IK07,transport,0.118,6.53,partial,0,8.6,0
E-003551,IK-01-00194,IK-07-01490,IK01,IK07,electricity,0.849,0.0,none,0,4.0,1
E-003552,IK-06-01077,IK-07-01490,IK06,IK07,water,0.589,3.55,none,0,8.8,0
E-003553,IK-02-00627,IK-07-01490,IK02,IK07,telecom,0.411,1.53,none,0,10.2,0
E-003554,IK-08-01691,IK-07-01490,IK08,IK07,transport,0.23,6.45,none,0,7.0,0
E-003555,IK-01-00218,IK-07-01491,IK01,IK07,electricity,0.884,0.0,none,0,1.4,0
E-003556,IK-06-01211,IK-07-01491,IK06,IK07,water,0.578,3.56,none,0,10.7,0
E-003557,IK-02-00568,IK-07-01491,IK02,IK07,telecom,0.393,1.05,none,0,16.2,0
E-003558,IK-08-01763,IK-07-01491,IK08,IK07,transport,0.24,6.09,none,0,10.4,1
E-003559,IK-01-00162,IK-07-01492,IK01,IK07,electricity,0.912,0.0,none,0,10.6,1
E-003560,IK-06-01064,IK-07-01492,IK06,IK07,water,0.539,3.5,none,0,15.1,0
E-003561,IK-02-00424,IK-07-01492,IK02,IK07,telecom,0.36,1.31,none,0,3.4,1
E-003562,IK-08-01687,IK-07-01492,IK08,IK07,transport,0.268,6.4,none,0,3.8,0
E-003563,IK-01-00083,IK-07-01493,IK01,IK07,electricity,0.825,0.0,none,0,19.7,1
E-003564,IK-06-01229,IK-07-01493,IK06,IK07,water,0.551,3.28,none,0,5.1,0
E-003565,IK-02-00528,IK-07-01493,IK02,IK07,telecom,0.178,1.07,partial,0,12.0,0
E-003566,IK-02-00524,IK-07-01493,IK02,IK07,telecom,0.178,1.27,partial,0,7.8,0
E-003567,IK-08-01636,IK-07-01493,IK08,IK07,transport,0.276,6.24,none,0,11.4,1
E-003568,IK-01-00062,IK-07-01494,IK01,IK07,electricity,1.0,0.0,none,0,8.3,0
E-003569,IK-06-01129,IK-07-01494,IK06,IK07,water,0.555,3.26,none,0,11.7,0
E-003570,IK-02-00602,IK-07-01494,IK02,IK07,telecom,0.373,1.3,none,0,5.4,1
E-003571,IK-08-01715,IK-07-01494,IK08,IK07,transport,0.219,6.31,none,0,5.8,1
E-003572,IK-01-00122,IK-07-01495,IK01,IK07,electricity,0.784,0.0,none,0,6.6,1
E-003573,IK-06-01231,IK-07-01495,IK06,IK07,water,0.611,3.38,none,0,9.3,1
E-003574,IK-02-00678,IK-07-01495,IK02,IK07,telecom,0.218,1.0,partial,0,11.1,0
E-003575,IK-02-00459,IK-07-01495,IK02,IK07,telecom,0.218,1.57,partial,0,4.7,0
E-003576,IK-08-01769,IK-07-01495,IK08,IK07,transport,0.233,6.09,none,0,11.0,1
E-003577,IK-01-00204,IK-07-01496,IK01,IK07,electricity,0.456,0.0,partial,0,5.7,0
E-003578,IK-01-00056,IK-07-01496,IK01,IK07,electricity,0.456,0.0,partial,0,10.8,1
E-003579,IK-06-01178,IK-07-01496,IK06,IK07,water,0.57,3.49,none,0,8.8,1
E-003580,IK-02-00471,IK-07-01496,IK02,IK07,telecom,0.432,1.45,none,0,4.5,0
E-003581,IK-08-01801,IK-07-01496,IK08,IK07,transport,0.273,6.38,none,0,5.1,0
E-003582,IK-01-00049,IK-07-01497,IK01,IK07,electricity,1.0,0.0,none,0,12.9,0
E-003583,IK-06-01140,IK-07-01497,IK06,IK07,water,0.511,3.3,none,0,7.2,1
E-003584,IK-02-00462,IK-07-01497,IK02,IK07,telecom,0.383,1.42,none,0,6.7,1
E-003585,IK-08-01672,IK-07-01497,IK08,IK07,transport,0.112,6.46,partial,0,9.8,0
E-003586,IK-08-01683,IK-07-01497,IK08,IK07,transport,0.112,6.45,partial,0,3.7,0
E-003587,IK-01-00074,IK-07-01498,IK01,IK07,electricity,0.803,0.0,none,0,3.9,0
E-003588,IK-06-01081,IK-07-01498,IK06,IK07,water,0.522,3.3,none,0,14.9,0
E-003589,IK-02-00535,IK-07-01498,IK02,IK07,telecom,0.419,1.09,none,0,7.5,0
E-003590,IK-08-01635,IK-07-01498,IK08,IK07,transport,0.251,6.37,none,0,10.0,0
E-003591,IK-01-00079,IK-07-01499,IK01,IK07,electricity,0.905,0.0,none,0,1.0,0
E-003592,IK-06-01077,IK-07-01499,IK06,IK07,water,0.591,3.3,none,0,6.9,0
E-003593,IK-02-00582,IK-07-01499,IK02,IK07,telecom,0.435,1.25,none,0,1.0,0
E-003594,IK-08-01658,IK-07-01499,IK08,IK07,transport,0.236,6.41,none,0,5.9,0
E-003595,IK-01-00177,IK-07-01500,IK01,IK07,electricity,0.907,0.0,none,0,8.1,0
E-003596,IK-06-01098,IK-07-01500,IK06,IK07,water,0.569,3.49,none,0,13.1,0
E-003597,IK-02-00467,IK-07-01500,IK02,IK07,telecom,0.19,1.33,partial,0,1.0,0
E-003598,IK-02-00427,IK-07-01500,IK02,IK07,telecom,0.19,1.14,partial,0,10.3,0
E-003599,IK-08-01756,IK-07-01500,IK08,IK07,transport,0.239,6.45,none,0,6.3,1
E-003600,IK-01-00064,IK-07-01501,IK01,IK07,electricity,0.916,0.0,none,0,11.5,0
E-003601,IK-06-01179,IK-07-01501,IK06,IK07,water,0.569,3.25,none,0,6.6,1
E-003602,IK-02-00624,IK-07-01501,IK02,IK07,telecom,0.401,1.55,none,0,4.0,0
E-003603,IK-08-01662,IK-07-01501,IK08,IK07,transport,0.262,6.59,none,0,10.3,1
E-003604,IK-01-00059,IK-07-01502,IK01,IK07,electricity,1.0,0.0,none,0,9.5,0
E-003605,IK-06-01086,IK-07-01502,IK06,IK07,water,0.545,3.53,none,0,6.3,1
E-003606,IK-02-00596,IK-07-01502,IK02,IK07,telecom,0.179,1.53,partial,0,14.9,0
E-003607,IK-02-00521,IK-07-01502,IK02,IK07,telecom,0.179,1.41,partial,0,2.6,1
E-003608,IK-08-01698,IK-07-01502,IK08,IK07,transport,0.241,6.3,none,0,6.1,1
E-003609,IK-01-00160,IK-07-01503,IK01,IK07,electricity,0.849,0.0,none,0,11.4,1
E-003610,IK-06-01114,IK-07-01503,IK06,IK07,water,0.51,3.1,none,0,3.5,0
E-003611,IK-02-00543,IK-07-01503,IK02,IK07,telecom,0.424,1.22,none,0,11.5,0
E-003612,IK-08-01616,IK-07-01503,IK08,IK07,transport,0.229,6.1,none,0,11.1,1
E-003613,IK-01-00119,IK-07-01504,IK01,IK07,electricity,0.929,0.0,none,0,13.7,0
E-003614,IK-06-01238,IK-07-01504,IK06,IK07,water,0.515,3.44,none,0,11.2,0
E-003615,IK-02-00465,IK-07-01504,IK02,IK07,telecom,0.409,1.29,none,0,2.9,1
E-003616,IK-08-01749,IK-07-01504,IK08,IK07,transport,0.248,6.31,none,0,8.3,0
E-003617,IK-01-00175,IK-07-01505,IK01,IK07,electricity,0.453,0.0,partial,0,8.7,1
E-003618,IK-01-00194,IK-07-01505,IK01,IK07,electricity,0.453,0.0,partial,0,1.0,0
E-003619,IK-06-01093,IK-07-01505,IK06,IK07,water,0.54,3.14,none,0,9.6,0
E-003620,IK-02-00607,IK-07-01505,IK02,IK07,telecom,0.427,1.42,none,0,9.7,1
E-003621,IK-08-01691,IK-07-01505,IK08,IK07,transport,0.269,6.11,none,0,10.4,0
E-003622,IK-01-00211,IK-07-01506,IK01,IK07,electricity,0.821,0.0,none,0,6.9,1
E-003623,IK-06-01064,IK-07-01506,IK06,IK07,water,0.506,3.42,none,0,3.9,0
E-003624,IK-02-00424,IK-07-01506,IK02,IK07,telecom,0.17,1.18,partial,0,10.7,0
E-003625,IK-02-00443,IK-07-01506,IK02,IK07,telecom,0.17,1.19,partial,0,3.7,1
E-003626,IK-08-01678,IK-07-01506,IK08,IK07,transport,0.107,6.06,partial,0,6.9,0
E-003627,IK-08-01687,IK-07-01506,IK08,IK07,transport,0.107,6.46,partial,0,21.0,1
E-003628,IK-01-00128,IK-07-01507,IK01,IK07,electricity,0.394,0.0,partial,0,9.8,1
E-003629,IK-01-00139,IK-07-01507,IK01,IK07,electricity,0.394,0.0,partial,0,11.2,0
E-003630,IK-06-01154,IK-07-01507,IK06,IK07,water,0.539,3.17,none,0,1.0,0
E-003631,IK-02-00451,IK-07-01507,IK02,IK07,telecom,0.421,1.56,none,0,16.8,0
E-003632,IK-08-01717,IK-07-01507,IK08,IK07,transport,0.276,6.17,none,0,5.1,0
E-003633,IK-01-00071,IK-07-01508,IK01,IK07,electricity,0.898,0.0,none,0,3.1,0
E-003634,IK-06-01070,IK-07-01508,IK06,IK07,water,0.566,3.12,none,0,4.9,1
E-003635,IK-02-00590,IK-07-01508,IK02,IK07,telecom,0.348,1.39,none,0,5.3,1
E-003636,IK-08-01682,IK-07-01508,IK08,IK07,transport,0.136,6.35,full,0,9.3,1
E-003637,IK-08-01665,IK-07-01508,IK08,IK07,transport,0.136,6.46,full,0,1.0,0
E-003638,IK-01-00064,IK-07-01509,IK01,IK07,electricity,0.815,0.0,none,0,7.2,0
E-003639,IK-06-01179,IK-07-01509,IK06,IK07,water,0.522,3.15,none,0,4.6,1
E-003640,IK-02-00649,IK-07-01509,IK02,IK07,telecom,0.419,1.21,none,0,6.8,1
E-003641,IK-08-01662,IK-07-01509,IK08,IK07,transport,0.277,6.38,none,0,9.7,1
E-003642,IK-01-00119,IK-07-01510,IK01,IK07,electricity,0.898,0.0,none,0,4.5,0
E-003643,IK-06-01181,IK-07-01510,IK06,IK07,water,0.615,3.16,none,0,1.0,0
E-003644,IK-02-00635,IK-07-01510,IK02,IK07,telecom,0.44,1.51,none,0,6.3,0
E-003645,IK-08-01759,IK-07-01510,IK08,IK07,transport,0.238,6.55,none,0,5.2,1
E-003646,IK-01-00221,IK-07-01511,IK01,IK07,electricity,0.417,0.0,partial,0,3.2,0
E-003647,IK-01-00100,IK-07-01511,IK01,IK07,electricity,0.417,0.0,partial,0,7.6,1
E-003648,IK-06-01097,IK-07-01511,IK06,IK07,water,0.505,3.55,none,0,5.1,1
E-003649,IK-02-00567,IK-07-01511,IK02,IK07,telecom,0.221,1.18,partial,0,10.6,1
E-003650,IK-02-00573,IK-07-01511,IK02,IK07,telecom,0.221,1.23,partial,0,14.7,0
E-003651,IK-08-01814,IK-07-01511,IK08,IK07,transport,0.279,6.31,none,0,11.2,0
E-003652,IK-01-00218,IK-07-01512,IK01,IK07,electricity,0.797,0.0,none,0,6.4,0
E-003653,IK-06-01149,IK-07-01512,IK06,IK07,water,0.58,3.53,none,0,13.7,0
E-003654,IK-02-00568,IK-07-01512,IK02,IK07,telecom,0.365,1.02,none,0,8.5,0
E-003655,IK-08-01763,IK-07-01512,IK08,IK07,transport,0.266,6.23,none,0,6.8,1
E-003656,IK-01-00060,IK-07-01513,IK01,IK07,electricity,0.95,0.0,none,0,9.8,1
E-003657,IK-06-01162,IK-07-01513,IK06,IK07,water,0.576,3.21,none,0,7.2,1
E-003658,IK-02-00616,IK-07-01513,IK02,IK07,telecom,0.431,1.38,none,0,7.3,0
E-003659,IK-08-01773,IK-07-01513,IK08,IK07,transport,0.215,6.49,none,0,12.7,0
E-003660,IK-01-00223,IK-07-01514,IK01,IK07,electricity,0.851,0.0,none,0,5.3,0
E-003661,IK-06-01180,IK-07-01514,IK06,IK07,water,0.481,3.05,none,0,5.9,0
E-003662,IK-02-00512,IK-07-01514,IK02,IK07,telecom,0.193,1.38,partial,0,9.8,1
E-003663,IK-02-00505,IK-07-01514,IK02,IK07,telecom,0.193,1.56,partial,0,5.4,1
E-003664,IK-08-01654,IK-07-01514,IK08,IK07,transport,0.116,6.41,partial,0,6.9,1
E-003665,IK-08-01799,IK-07-01514,IK08,IK07,transport,0.116,6.12,partial,0,10.6,0
E-003666,IK-01-00101,IK-07-01515,IK01,IK07,electricity,0.431,0.0,partial,0,12.7,0
E-003667,IK-01-00141,IK-07-01515,IK01,IK07,electricity,0.431,0.0,partial,0,7.5,0
E-003668,IK-06-01094,IK-07-01515,IK06,IK07,water,0.238,3.2,partial,0,6.9,1
E-003669,IK-06-01069,IK-07-01515,IK06,IK07,water,0.238,3.18,partial,0,1.0,1
E-003670,IK-02-00540,IK-07-01515,IK02,IK07,telecom,0.218,1.39,partial,0,9.1,0
E-003671,IK-02-00647,IK-07-01515,IK02,IK07,telecom,0.218,1.34,partial,0,2.7,1
E-003672,IK-08-01745,IK-07-01515,IK08,IK07,transport,0.265,6.17,none,0,4.6,1
E-003673,IK-01-00156,IK-07-01516,IK01,IK07,electricity,0.984,0.0,none,0,11.0,1
E-003674,IK-06-01146,IK-07-01516,IK06,IK07,water,0.57,3.31,none,0,13.3,0
E-003675,IK-02-00550,IK-07-01516,IK02,IK07,telecom,0.408,1.41,none,0,9.2,0
E-003676,IK-08-01811,IK-07-01516,IK08,IK07,transport,0.249,6.54,none,0,6.3,1
E-003677,IK-01-00135,IK-07-01517,IK01,IK07,electricity,1.0,0.0,none,0,3.3,0
E-003678,IK-06-01173,IK-07-01517,IK06,IK07,water,0.558,3.58,none,0,4.7,0
E-003679,IK-02-00444,IK-07-01517,IK02,IK07,telecom,0.415,1.35,none,0,5.0,1
E-003680,IK-08-01786,IK-07-01517,IK08,IK07,transport,0.118,6.14,partial,0,8.9,0
E-003681,IK-08-01717,IK-07-01517,IK08,IK07,transport,0.118,6.1,partial,0,11.6,1
E-003682,IK-01-00185,IK-07-01518,IK01,IK07,electricity,0.825,0.0,none,0,10.0,0
E-003683,IK-06-01176,IK-07-01518,IK06,IK07,water,0.484,3.12,none,0,11.2,0
E-003684,IK-02-00458,IK-07-01518,IK02,IK07,telecom,0.401,1.3,none,0,12.3,0
E-003685,IK-08-01626,IK-07-01518,IK08,IK07,transport,0.221,6.25,none,0,10.4,0
E-003686,IK-01-00232,IK-07-01519,IK01,IK07,electricity,0.855,0.0,none,0,10.0,0
E-003687,IK-06-01132,IK-07-01519,IK06,IK07,water,0.538,3.01,none,0,1.0,1
E-003688,IK-02-00638,IK-07-01519,IK02,IK07,telecom,0.395,1.46,none,0,9.9,1
E-003689,IK-08-01685,IK-07-01519,IK08,IK07,transport,0.273,6.25,none,0,1.0,0
E-003690,IK-01-00240,IK-07-01520,IK01,IK07,electricity,0.804,0.0,none,0,13.4,1
E-003691,IK-06-01192,IK-07-01520,IK06,IK07,water,0.594,3.01,none,0,1.0,1
E-003692,IK-02-00578,IK-07-01520,IK02,IK07,telecom,0.171,1.28,partial,0,7.0,1
E-003693,IK-02-00619,IK-07-01520,IK02,IK07,telecom,0.171,1.55,partial,0,9.9,1
E-003694,IK-08-01747,IK-07-01520,IK08,IK07,transport,0.255,6.3,none,0,11.7,1
E-003695,IK-01-00196,IK-07-01521,IK01,IK07,electricity,0.869,0.0,none,0,11.3,0
E-003696,IK-06-01219,IK-07-01521,IK06,IK07,water,0.595,3.13,none,0,5.0,0
E-003697,IK-02-00588,IK-07-01521,IK02,IK07,telecom,0.193,1.27,partial,0,9.1,0
E-003698,IK-02-00473,IK-07-01521,IK02,IK07,telecom,0.193,1.44,partial,0,10.7,0
E-003699,IK-08-01739,IK-07-01521,IK08,IK07,transport,0.264,6.51,none,0,10.3,0
E-003700,IK-01-00091,IK-07-01522,IK01,IK07,electricity,0.814,0.0,none,0,12.8,0
E-003701,IK-06-01181,IK-07-01522,IK06,IK07,water,0.537,3.35,none,0,8.2,0
E-003702,IK-02-00635,IK-07-01522,IK02,IK07,telecom,0.447,1.09,none,0,7.0,0
E-003703,IK-08-01759,IK-07-01522,IK08,IK07,transport,0.271,6.41,none,0,8.4,0
E-003704,IK-01-00098,IK-07-01523,IK01,IK07,electricity,0.447,0.0,partial,0,6.4,0
E-003705,IK-01-00129,IK-07-01523,IK01,IK07,electricity,0.447,0.0,partial,0,7.6,0
E-003706,IK-06-01125,IK-07-01523,IK06,IK07,water,0.502,3.07,none,0,7.7,0
E-003707,IK-02-00518,IK-07-01523,IK02,IK07,telecom,0.195,1.05,partial,0,2.0,1
E-003708,IK-02-00545,IK-07-01523,IK02,IK07,telecom,0.195,1.56,partial,0,6.6,1
E-003709,IK-08-01706,IK-07-01523,IK08,IK07,transport,0.276,6.26,none,0,11.0,1
E-003710,IK-01-00121,IK-07-01524,IK01,IK07,electricity,0.453,0.0,partial,0,11.1,0
E-003711,IK-01-00082,IK-07-01524,IK01,IK07,electricity,0.453,0.0,partial,0,15.1,0
E-003712,IK-06-01150,IK-07-01524,IK06,IK07,water,0.542,3.52,none,0,9.7,0
E-003713,IK-02-00621,IK-07-01524,IK02,IK07,telecom,0.355,1.02,none,0,6.3,0
E-003714,IK-08-01747,IK-07-01524,IK08,IK07,transport,0.258,6.39,none,0,13.9,0
E-003715,IK-01-00060,IK-07-01525,IK01,IK07,electricity,0.876,0.0,none,0,6.5,1
E-003716,IK-06-01191,IK-07-01525,IK06,IK07,water,0.58,3.5,none,0,1.0,1
E-003717,IK-02-00579,IK-07-01525,IK02,IK07,telecom,0.354,1.05,none,0,5.6,1
E-003718,IK-08-01773,IK-07-01525,IK08,IK07,transport,0.24,6.59,none,0,16.3,0
E-003719,IK-01-00067,IK-07-01526,IK01,IK07,electricity,0.85,0.0,none,0,2.7,1
E-003720,IK-06-01200,IK-07-01526,IK06,IK07,water,0.479,3.54,none,0,10.3,1
E-003721,IK-02-00571,IK-07-01526,IK02,IK07,telecom,0.375,1.1,none,0,14.9,1
E-003722,IK-08-01675,IK-07-01526,IK08,IK07,transport,0.262,6.15,none,0,9.6,0
E-003723,IK-01-00174,IK-07-01527,IK01,IK07,electricity,0.966,0.0,none,0,2.7,1
E-003724,IK-06-01105,IK-07-01527,IK06,IK07,water,0.538,3.21,none,0,5.7,0
E-003725,IK-02-00615,IK-07-01527,IK02,IK07,telecom,0.412,1.58,none,0,8.7,1
E-003726,IK-08-01808,IK-07-01527,IK08,IK07,transport,0.257,6.48,none,0,11.2,0
E-003727,IK-01-00131,IK-07-01528,IK01,IK07,electricity,0.852,0.0,none,0,1.6,0
E-003728,IK-06-01203,IK-07-01528,IK06,IK07,water,0.496,3.27,none,0,3.8,0
E-003729,IK-02-00524,IK-07-01528,IK02,IK07,telecom,0.214,1.44,partial,0,3.1,0
E-003730,IK-02-00497,IK-07-01528,IK02,IK07,telecom,0.214,1.11,partial,0,7.3,0
E-003731,IK-08-01809,IK-07-01528,IK08,IK07,transport,0.274,6.56,none,0,4.4,1
E-003732,IK-01-00178,IK-07-01529,IK01,IK07,electricity,0.787,0.0,none,0,6.7,0
E-003733,IK-06-01092,IK-07-01529,IK06,IK07,water,0.475,3.06,none,0,11.1,1
E-003734,IK-02-00566,IK-07-01529,IK02,IK07,telecom,0.172,1.13,partial,0,6.2,0
E-003735,IK-02-00554,IK-07-01529,IK02,IK07,telecom,0.172,1.21,partial,0,8.6,1
E-003736,IK-08-01642,IK-07-01529,IK08,IK07,transport,0.272,6.28,none,0,5.7,0
E-003737,IK-01-00044,IK-07-01530,IK01,IK07,electricity,0.997,0.0,none,0,7.5,1
E-003738,IK-06-01222,IK-07-01530,IK06,IK07,water,0.505,3.15,none,0,11.9,1
E-003739,IK-02-00663,IK-07-01530,IK02,IK07,telecom,0.418,1.06,none,0,6.2,0
E-003740,IK-08-01769,IK-07-01530,IK08,IK07,transport,0.266,6.54,none,0,13.1,0
E-003741,IK-01-00116,IK-07-01531,IK01,IK07,electricity,0.872,0.0,none,0,11.9,0
E-003742,IK-06-01168,IK-07-01531,IK06,IK07,water,0.579,3.58,none,0,3.7,0
E-003743,IK-02-00613,IK-07-01531,IK02,IK07,telecom,0.22,1.12,partial,0,4.2,0
E-003744,IK-02-00511,IK-07-01531,IK02,IK07,telecom,0.22,1.29,partial,0,5.4,1
E-003745,IK-08-01729,IK-07-01531,IK08,IK07,transport,0.27,6.54,none,0,14.8,0
E-003746,IK-01-00113,IK-07-01532,IK01,IK07,electricity,1.0,0.0,none,0,11.9,0
E-003747,IK-06-01227,IK-07-01532,IK06,IK07,water,0.495,3.56,none,0,8.5,1
E-003748,IK-02-00489,IK-07-01532,IK02,IK07,telecom,0.418,1.41,none,0,8.1,1
E-003749,IK-08-01798,IK-07-01532,IK08,IK07,transport,0.127,6.57,partial,0,7.6,0
E-003750,IK-08-01783,IK-07-01532,IK08,IK07,transport,0.127,6.23,partial,0,7.5,0
E-003751,IK-01-00180,IK-07-01533,IK01,IK07,electricity,0.792,0.0,none,0,4.5,0
E-003752,IK-06-01127,IK-07-01533,IK06,IK07,water,0.61,3.08,none,0,9.6,0
E-003753,IK-02-00435,IK-07-01533,IK02,IK07,telecom,0.357,1.15,none,0,6.5,1
E-003754,IK-08-01653,IK-07-01533,IK08,IK07,transport,0.264,6.48,none,0,1.0,1
E-003755,IK-01-00157,IK-07-01534,IK01,IK07,electricity,0.931,0.0,none,0,4.5,1
E-003756,IK-06-01101,IK-07-01534,IK06,IK07,water,0.548,3.11,none,0,8.4,0
E-003757,IK-02-00544,IK-07-01534,IK02,IK07,telecom,0.356,1.28,none,0,9.1,0
E-003758,IK-08-01778,IK-07-01534,IK08,IK07,transport,0.229,6.13,none,0,5.5,0
E-003759,IK-01-00144,IK-07-01535,IK01,IK07,electricity,0.489,0.0,partial,0,10.3,0
E-003760,IK-01-00075,IK-07-01535,IK01,IK07,electricity,0.489,0.0,partial,0,2.6,1
E-003761,IK-06-01232,IK-07-01535,IK06,IK07,water,0.52,3.3,none,0,14.8,0
E-003762,IK-02-00624,IK-07-01535,IK02,IK07,telecom,0.364,1.18,none,0,9.1,1
E-003763,IK-08-01758,IK-07-01535,IK08,IK07,transport,0.137,6.02,partial,0,16.5,1
E-003764,IK-08-01660,IK-07-01535,IK08,IK07,transport,0.137,6.4,partial,0,3.7,0
E-003765,IK-01-00096,IK-07-01536,IK01,IK07,electricity,0.429,0.0,partial,0,11.0,0
E-003766,IK-01-00232,IK-07-01536,IK01,IK07,electricity,0.429,0.0,partial,0,3.7,0
E-003767,IK-06-01132,IK-07-01536,IK06,IK07,water,0.615,3.4,none,0,13.2,1
E-003768,IK-02-00576,IK-07-01536,IK02,IK07,telecom,0.44,1.13,none,0,5.0,1
E-003769,IK-08-01639,IK-07-01536,IK08,IK07,transport,0.264,6.38,none,0,6.3,0
E-003770,IK-01-00122,IK-07-01537,IK01,IK07,electricity,0.894,0.0,none,0,1.0,0
E-003771,IK-06-01163,IK-07-01537,IK06,IK07,water,0.528,3.27,none,0,2.0,1
E-003772,IK-02-00620,IK-07-01537,IK02,IK07,telecom,0.416,1.58,none,0,14.9,1
E-003773,IK-08-01669,IK-07-01537,IK08,IK07,transport,0.24,6.24,none,0,6.1,0
E-003774,IK-01-00044,IK-07-01538,IK01,IK07,electricity,0.967,0.0,none,0,9.4,0
E-003775,IK-06-01222,IK-07-01538,IK06,IK07,water,0.482,3.1,none,0,13.0,0
E-003776,IK-02-00680,IK-07-01538,IK02,IK07,telecom,0.341,1.6,none,0,8.6,1
E-003777,IK-08-01649,IK-07-01538,IK08,IK07,transport,0.279,6.28,none,0,4.8,0
E-003778,IK-01-00120,IK-07-01539,IK01,IK07,electricity,0.822,0.0,none,0,1.9,0
E-003779,IK-06-01108,IK-07-01539,IK06,IK07,water,0.528,3.56,none,0,11.4,1
E-003780,IK-02-00509,IK-07-01539,IK02,IK07,telecom,0.442,1.48,none,0,8.2,1
E-003781,IK-08-01716,IK-07-01539,IK08,IK07,transport,0.269,6.43,none,0,4.4,0
E-003782,IK-01-00060,IK-07-01540,IK01,IK07,electricity,1.0,0.0,none,0,8.9,1
E-003783,IK-06-01191,IK-07-01540,IK06,IK07,water,0.588,3.54,none,0,7.4,0
E-003784,IK-02-00542,IK-07-01540,IK02,IK07,telecom,0.358,1.48,none,0,15.1,0
E-003785,IK-08-01789,IK-07-01540,IK08,IK07,transport,0.269,6.03,none,0,13.2,0
E-003786,IK-01-00199,IK-07-01541,IK01,IK07,electricity,0.461,0.0,partial,0,8.0,0
E-003787,IK-01-00177,IK-07-01541,IK01,IK07,electricity,0.461,0.0,partial,0,5.2,1
E-003788,IK-06-01177,IK-07-01541,IK06,IK07,water,0.492,3.47,none,0,8.7,1
E-003789,IK-02-00427,IK-07-01541,IK02,IK07,telecom,0.191,1.26,partial,0,11.2,0
E-003790,IK-02-00467,IK-07-01541,IK02,IK07,telecom,0.191,1.25,partial,0,8.3,0
E-003791,IK-08-01756,IK-07-01541,IK08,IK07,transport,0.107,6.47,partial,0,16.3,0
E-003792,IK-08-01712,IK-07-01541,IK08,IK07,transport,0.107,6.39,partial,0,8.4,1
E-003793,IK-01-00074,IK-07-01542,IK01,IK07,electricity,0.923,0.0,none,0,10.1,1
E-003794,IK-06-01081,IK-07-01542,IK06,IK07,water,0.548,3.03,none,0,9.5,0
E-003795,IK-02-00535,IK-07-01542,IK02,IK07,telecom,0.406,1.45,none,0,7.2,1
E-003796,IK-08-01635,IK-07-01542,IK08,IK07,transport,0.261,6.38,none,0,9.0,0
E-003797,IK-01-00125,IK-07-01543,IK01,IK07,electricity,0.883,0.0,none,0,1.2,1
E-003798,IK-06-01186,IK-07-01543,IK06,IK07,water,0.582,3.23,none,0,9.6,0
E-003799,IK-02-00454,IK-07-01543,IK02,IK07,telecom,0.423,1.08,none,0,9.2,0
E-003800,IK-08-01720,IK-07-01543,IK08,IK07,transport,0.233,6.19,none,0,1.6,0
E-003801,IK-01-00074,IK-07-01544,IK01,IK07,electricity,0.787,0.0,none,0,11.3,0
E-003802,IK-06-01081,IK-07-01544,IK06,IK07,water,0.501,3.02,none,0,11.7,0
E-003803,IK-02-00535,IK-07-01544,IK02,IK07,telecom,0.182,1.5,partial,0,4.3,0
E-003804,IK-02-00506,IK-07-01544,IK02,IK07,telecom,0.182,1.09,partial,0,12.3,1
E-003805,IK-08-01635,IK-07-01544,IK08,IK07,transport,0.275,6.19,none,0,12.9,1
E-003806,IK-01-00078,IK-07-01545,IK01,IK07,electricity,0.859,0.0,none,0,6.1,1
E-003807,IK-06-01201,IK-07-01545,IK06,IK07,water,0.602,3.48,none,0,1.0,1
