node_id,node_name,system_code,system_group,node_type,voivodeship_code,gmina_code,criticality_class,cascade_nodes,cascade_max_wave,cascade_systems,cascade_population,cascade_gminas,cascade_k1_nodes,first_secondary_hour,cascade_index,cascade_tier
IK-02-00609,węzeł agregacyjny/RAN hub świętokrzyskie-północny-12-03-00609,IK02,telecom,węzeł agregacyjny/RAN hub,26,2612003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00610,węzeł agregacyjny/RAN hub opolskie-wschodni-02-04-00610,IK02,telecom,węzeł agregacyjny/RAN hub,16,1602004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00611,węzeł agregacyjny/RAN hub mazowieckie-wschodni-26-02-00611,IK02,telecom,węzeł agregacyjny/RAN hub,14,1426002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00612,węzeł agregacyjny/RAN hub warmińsko-mazurskie-wschodni-20-02-00612,IK02,telecom,węzeł agregacyjny/RAN hub,28,2820002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00614,węzeł agregacyjny/RAN hub opolskie-zachodni-03-07-00614,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00615,węzeł agregacyjny/RAN hub opolskie-północny-12-02-00615,IK02,telecom,węzeł agregacyjny/RAN hub,16,1612002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00617,węzeł agregacyjny/RAN hub kujawsko-pomorskie-zachodni-21-01-00617,IK02,telecom,węzeł agregacyjny/RAN hub,04,0421001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00618,węzeł agregacyjny/RAN hub lubelskie-miejski-11-05-00618,IK02,telecom,węzeł agregacyjny/RAN hub,06,0611005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00620,węzeł agregacyjny/RAN hub lubuskie-centralny-04-05-00620,IK02,telecom,węzeł agregacyjny/RAN hub,08,0804005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00622,węzeł agregacyjny/RAN hub pomorskie-wschodni-08-04-00622,IK02,telecom,węzeł agregacyjny/RAN hub,22,2208004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00623,węzeł agregacyjny/RAN hub opolskie-wschodni-02-06-00623,IK02,telecom,węzeł agregacyjny/RAN hub,16,1602006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00624,węzeł agregacyjny/RAN hub lubelskie-wschodni-08-01-00624,IK02,telecom,węzeł agregacyjny/RAN hub,06,0608001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00993,chłodnia składowa łódzkie-centralny-04-04-00993,IK05,food,chłodnia składowa,10,1004004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00994,chłodnia składowa wielkopolskie-centralny-16-02-00994,IK05,food,chłodnia składowa,30,3016002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00995,zakład przetwórstwa spożywczego łódzkie-centralny-10-05-00995,IK05,food,zakład przetwórstwa spożywczego,10,1010005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00996,zakład przetwórstwa spożywczego opolskie-miejski-05-02-00996,IK05,food,zakład przetwórstwa spożywczego,16,1605002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00997,zakład przetwórstwa spożywczego podlaskie-wschodni-02-06-00997,IK05,food,zakład przetwórstwa spożywczego,20,2002006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00998,zakład przetwórstwa spożywczego świętokrzyskie-południowy-13-01-00998,IK05,food,zakład przetwórstwa spożywczego,26,2613001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00999,zakład przetwórstwa spożywczego dolnośląskie-zachodni-27-06-00999,IK05,food,zakład przetwórstwa spożywczego,02,0227006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01000,zakład przetwórstwa spożywczego pomorskie-miejski-17-06-01000,IK05,food,zakład przetwórstwa spożywczego,22,2217006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01001,zakład przetwórstwa spożywczego małopolskie-północny-18-06-01001,IK05,food,zakład przetwórstwa spożywczego,12,1218006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01002,zakład przetwórstwa spożywczego lubuskie-miejski-11-07-01002,IK05,food,zakład przetwórstwa spożywczego,08,0811007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01003,zakład przetwórstwa spożywczego podlaskie-południowy-01-05-01003,IK05,food,zakład przetwórstwa spożywczego,20,2001005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01004,zakład przetwórstwa spożywczego opolskie-miejski-11-04-01004,IK05,food,zakład przetwórstwa spożywczego,16,1611004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01005,zakład przetwórstwa spożywczego lubelskie-zachodni-03-01-01005,IK05,food,zakład przetwórstwa spożywczego,06,0603001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01006,zakład przetwórstwa spożywczego dolnośląskie-południowy-13-06-01006,IK05,food,zakład przetwórstwa spożywczego,02,0213006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01007,zakład przetwórstwa spożywczego warmińsko-mazurskie-wschodni-20-06-01007,IK05,food,zakład przetwórstwa spożywczego,28,2820006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-01008,zakład przetwórstwa spożywczego opolskie-północny-12-07-01008,IK05,food,zakład przetwórstwa spożywczego,16,1612007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00593,węzeł agregacyjny/RAN hub lubelskie-centralny-22-03-00593,IK02,telecom,węzeł agregacyjny/RAN hub,06,0622003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00594,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-26-05-00594,IK02,telecom,węzeł agregacyjny/RAN hub,02,0226005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00595,węzeł agregacyjny/RAN hub śląskie-centralny-22-03-00595,IK02,telecom,węzeł agregacyjny/RAN hub,24,2422003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00596,węzeł agregacyjny/RAN hub podlaskie-miejski-17-05-00596,IK02,telecom,węzeł agregacyjny/RAN hub,20,2017005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00597,węzeł agregacyjny/RAN hub podlaskie-południowy-13-06-00597,IK02,telecom,węzeł agregacyjny/RAN hub,20,2013006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00598,węzeł agregacyjny/RAN hub podlaskie-miejski-17-02-00598,IK02,telecom,węzeł agregacyjny/RAN hub,20,2017002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00599,węzeł agregacyjny/RAN hub świętokrzyskie-zachodni-09-03-00599,IK02,telecom,węzeł agregacyjny/RAN hub,26,2609003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00600,węzeł agregacyjny/RAN hub dolnośląskie-północny-18-03-00600,IK02,telecom,węzeł agregacyjny/RAN hub,02,0218003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00601,węzeł agregacyjny/RAN hub opolskie-zachodni-03-04-00601,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00603,węzeł agregacyjny/RAN hub łódzkie-miejski-11-07-00603,IK02,telecom,węzeł agregacyjny/RAN hub,10,1011007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00604,węzeł agregacyjny/RAN hub dolnośląskie-północny-30-01-00604,IK02,telecom,węzeł agregacyjny/RAN hub,02,0230001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00605,węzeł agregacyjny/RAN hub dolnośląskie-północny-24-05-00605,IK02,telecom,węzeł agregacyjny/RAN hub,02,0224005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00606,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-21-02-00606,IK02,telecom,węzeł agregacyjny/RAN hub,02,0221002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00608,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-02-00608,IK02,telecom,węzeł agregacyjny/RAN hub,02,0201002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00577,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-02-00577,IK02,telecom,węzeł agregacyjny/RAN hub,02,0201002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00578,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-03-03-00578,IK02,telecom,węzeł agregacyjny/RAN hub,02,0203003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00579,węzeł agregacyjny/RAN hub mazowieckie-wschodni-32-01-00579,IK02,telecom,węzeł agregacyjny/RAN hub,14,1432001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00580,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-08-04-00580,IK02,telecom,węzeł agregacyjny/RAN hub,02,0208004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00581,węzeł agregacyjny/RAN hub warmińsko-mazurskie-wschodni-14-05-00581,IK02,telecom,węzeł agregacyjny/RAN hub,28,2814005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00583,węzeł agregacyjny/RAN hub pomorskie-południowy-01-05-00583,IK02,telecom,węzeł agregacyjny/RAN hub,22,2201005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00584,węzeł agregacyjny/RAN hub opolskie-wschodni-02-03-00584,IK02,telecom,węzeł agregacyjny/RAN hub,16,1602003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00586,węzeł agregacyjny/RAN hub lubelskie-centralny-22-01-00586,IK02,telecom,węzeł agregacyjny/RAN hub,06,0622001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00587,węzeł agregacyjny/RAN hub podkarpackie-miejski-17-03-00587,IK02,telecom,węzeł agregacyjny/RAN hub,18,1817003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00588,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00588,IK02,telecom,węzeł agregacyjny/RAN hub,16,1609002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00589,węzeł agregacyjny/RAN hub świętokrzyskie-centralny-10-02-00589,IK02,telecom,węzeł agregacyjny/RAN hub,26,2610002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00591,węzeł agregacyjny/RAN hub opolskie-zachodni-03-02-00591,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00592,węzeł agregacyjny/RAN hub dolnośląskie-północny-24-04-00592,IK02,telecom,węzeł agregacyjny/RAN hub,02,0224004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00561,węzeł agregacyjny/RAN hub pomorskie-wschodni-08-01-00561,IK02,telecom,węzeł agregacyjny/RAN hub,22,2208001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00562,węzeł agregacyjny/RAN hub opolskie-północny-06-03-00562,IK02,telecom,węzeł agregacyjny/RAN hub,16,1606003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00563,węzeł agregacyjny/RAN hub dolnośląskie-centralny-28-04-00563,IK02,telecom,węzeł agregacyjny/RAN hub,02,0228004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00564,węzeł agregacyjny/RAN hub zachodniopomorskie-północny-12-06-00564,IK02,telecom,węzeł agregacyjny/RAN hub,32,3212006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00565,węzeł agregacyjny/RAN hub dolnośląskie-miejski-05-02-00565,IK02,telecom,węzeł agregacyjny/RAN hub,02,0205002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00566,węzeł agregacyjny/RAN hub śląskie-wschodni-20-01-00566,IK02,telecom,węzeł agregacyjny/RAN hub,24,2420001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00567,węzeł agregacyjny/RAN hub opolskie-południowy-01-06-00567,IK02,telecom,węzeł agregacyjny/RAN hub,16,1601006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00570,węzeł agregacyjny/RAN hub podlaskie-południowy-01-04-00570,IK02,telecom,węzeł agregacyjny/RAN hub,20,2001004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00571,węzeł agregacyjny/RAN hub śląskie-centralny-22-06-00571,IK02,telecom,węzeł agregacyjny/RAN hub,24,2422006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00572,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,IK02,telecom,węzeł agregacyjny/RAN hub,02,0217003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00573,węzeł agregacyjny/RAN hub opolskie-południowy-01-06-00573,IK02,telecom,węzeł agregacyjny/RAN hub,16,1601006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00574,węzeł agregacyjny/RAN hub mazowieckie-północny-24-04-00574,IK02,telecom,węzeł agregacyjny/RAN hub,14,1424004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00575,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,IK02,telecom,węzeł agregacyjny/RAN hub,02,0204001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00576,węzeł agregacyjny/RAN hub małopolskie-wschodni-20-05-00576,IK02,telecom,węzeł agregacyjny/RAN hub,12,1220005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00545,węzeł agregacyjny/RAN hub lubuskie-południowy-07-07-00545,IK02,telecom,węzeł agregacyjny/RAN hub,08,0807007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00546,węzeł agregacyjny/RAN hub warmińsko-mazurskie-północny-06-06-00546,IK02,telecom,węzeł agregacyjny/RAN hub,28,2806006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00547,węzeł agregacyjny/RAN hub podkarpackie-miejski-05-06-00547,IK02,telecom,węzeł agregacyjny/RAN hub,18,1805006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00548,węzeł agregacyjny/RAN hub podkarpackie-południowy-01-02-00548,IK02,telecom,węzeł agregacyjny/RAN hub,18,1801002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00549,węzeł agregacyjny/RAN hub opolskie-zachodni-09-04-00549,IK02,telecom,węzeł agregacyjny/RAN hub,16,1609004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00550,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00550,IK02,telecom,węzeł agregacyjny/RAN hub,02,0206005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00551,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00551,IK02,telecom,węzeł agregacyjny/RAN hub,02,0206005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00977,chłodnia składowa wielkopolskie-centralny-16-01-00977,IK05,food,chłodnia składowa,30,3016001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00978,chłodnia składowa dolnośląskie-zachodni-21-01-00978,IK05,food,chłodnia składowa,02,0221001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00979,chłodnia składowa śląskie-północny-18-04-00979,IK05,food,chłodnia składowa,24,2418004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00980,chłodnia składowa warmińsko-mazurskie-północny-18-04-00980,IK05,food,chłodnia składowa,28,2818004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00981,chłodnia składowa dolnośląskie-północny-12-06-00981,IK05,food,chłodnia składowa,02,0212006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00982,chłodnia składowa opolskie-miejski-11-03-00982,IK05,food,chłodnia składowa,16,1611003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00983,chłodnia składowa mazowieckie-centralny-28-04-00983,IK05,food,chłodnia składowa,14,1428004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00984,chłodnia składowa podkarpackie-zachodni-15-03-00984,IK05,food,chłodnia składowa,18,1815003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00985,chłodnia składowa wielkopolskie-miejski-17-06-00985,IK05,food,chłodnia składowa,30,3017006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00986,chłodnia składowa kujawsko-pomorskie-miejski-11-03-00986,IK05,food,chłodnia składowa,04,0411003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00987,chłodnia składowa dolnośląskie-południowy-01-05-00987,IK05,food,chłodnia składowa,02,0201005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00988,chłodnia składowa opolskie-zachodni-03-04-00988,IK05,food,chłodnia składowa,16,1603004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00989,chłodnia składowa dolnośląskie-miejski-11-07-00989,IK05,food,chłodnia składowa,02,0211007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00990,chłodnia składowa opolskie-centralny-04-07-00990,IK05,food,chłodnia składowa,16,1604007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00991,chłodnia składowa dolnośląskie-miejski-29-02-00991,IK05,food,chłodnia składowa,02,0229002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00992,chłodnia składowa dolnośląskie-miejski-11-01-00992,IK05,food,chłodnia składowa,02,0211001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00552,węzeł agregacyjny/RAN hub opolskie-miejski-11-07-00552,IK02,telecom,węzeł agregacyjny/RAN hub,16,1611007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00553,węzeł agregacyjny/RAN hub podlaskie-miejski-11-03-00553,IK02,telecom,węzeł agregacyjny/RAN hub,20,2011003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00554,węzeł agregacyjny/RAN hub śląskie-centralny-04-01-00554,IK02,telecom,węzeł agregacyjny/RAN hub,24,2404001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00555,węzeł agregacyjny/RAN hub opolskie-północny-06-06-00555,IK02,telecom,węzeł agregacyjny/RAN hub,16,1606006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00556,węzeł agregacyjny/RAN hub opolskie-centralny-04-03-00556,IK02,telecom,węzeł agregacyjny/RAN hub,16,1604003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00557,węzeł agregacyjny/RAN hub opolskie-wschodni-02-02-00557,IK02,telecom,węzeł agregacyjny/RAN hub,16,1602002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00559,węzeł agregacyjny/RAN hub świętokrzyskie-wschodni-02-06-00559,IK02,telecom,węzeł agregacyjny/RAN hub,26,2602006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00560,węzeł agregacyjny/RAN hub opolskie-centralny-04-07-00560,IK02,telecom,węzeł agregacyjny/RAN hub,16,1604007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00529,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-06-00529,IK02,telecom,węzeł agregacyjny/RAN hub,02,0204006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00530,węzeł agregacyjny/RAN hub opolskie-północny-12-06-00530,IK02,telecom,węzeł agregacyjny/RAN hub,16,1612006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00531,węzeł agregacyjny/RAN hub świętokrzyskie-północny-06-01-00531,IK02,telecom,węzeł agregacyjny/RAN hub,26,2606001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00532,węzeł agregacyjny/RAN hub dolnośląskie-miejski-29-05-00532,IK02,telecom,węzeł agregacyjny/RAN hub,02,0229005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00533,węzeł agregacyjny/RAN hub podlaskie-zachodni-15-05-00533,IK02,telecom,węzeł agregacyjny/RAN hub,20,2015005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00534,węzeł agregacyjny/RAN hub kujawsko-pomorskie-wschodni-14-07-00534,IK02,telecom,węzeł agregacyjny/RAN hub,04,0414007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00535,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-21-03-00535,IK02,telecom,węzeł agregacyjny/RAN hub,28,2821003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00536,węzeł agregacyjny/RAN hub dolnośląskie-północny-12-04-00536,IK02,telecom,węzeł agregacyjny/RAN hub,02,0212004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00537,węzeł agregacyjny/RAN hub kujawsko-pomorskie-południowy-01-04-00537,IK02,telecom,węzeł agregacyjny/RAN hub,04,0401004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00538,węzeł agregacyjny/RAN hub podkarpackie-wschodni-08-04-00538,IK02,telecom,węzeł agregacyjny/RAN hub,18,1808004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00539,węzeł agregacyjny/RAN hub wielkopolskie-centralny-10-04-00539,IK02,telecom,węzeł agregacyjny/RAN hub,30,3010004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00540,węzeł agregacyjny/RAN hub śląskie-zachodni-33-02-00540,IK02,telecom,węzeł agregacyjny/RAN hub,24,2433002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00541,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-20-07-00541,IK02,telecom,węzeł agregacyjny/RAN hub,02,0220007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00542,węzeł agregacyjny/RAN hub mazowieckie-zachodni-15-02-00542,IK02,telecom,węzeł agregacyjny/RAN hub,14,1415002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00544,węzeł agregacyjny/RAN hub lubelskie-południowy-07-06-00544,IK02,telecom,węzeł agregacyjny/RAN hub,06,0607006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00961,chłodnia składowa opolskie-miejski-05-07-00961,IK05,food,chłodnia składowa,16,1605007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00962,chłodnia składowa dolnośląskie-wschodni-02-04-00962,IK05,food,chłodnia składowa,02,0202004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00963,chłodnia składowa lubelskie-północny-12-01-00963,IK05,food,chłodnia składowa,06,0612001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00964,chłodnia składowa mazowieckie-wschodni-38-07-00964,IK05,food,chłodnia składowa,14,1438007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00965,chłodnia składowa lubuskie-wschodni-14-02-00965,IK05,food,chłodnia składowa,08,0814002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00966,chłodnia składowa dolnośląskie-wschodni-20-04-00966,IK05,food,chłodnia składowa,02,0220004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00967,chłodnia składowa dolnośląskie-południowy-07-07-00967,IK05,food,chłodnia składowa,02,0207007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00968,chłodnia składowa opolskie-miejski-11-03-00968,IK05,food,chłodnia składowa,16,1611003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00969,chłodnia składowa małopolskie-zachodni-21-03-00969,IK05,food,chłodnia składowa,12,1221003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00970,chłodnia składowa warmińsko-mazurskie-centralny-16-06-00970,IK05,food,chłodnia składowa,28,2816006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00971,chłodnia składowa śląskie-miejski-29-05-00971,IK05,food,chłodnia składowa,24,2429005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00972,chłodnia składowa dolnośląskie-wschodni-26-05-00972,IK05,food,chłodnia składowa,02,0226005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00973,chłodnia składowa warmińsko-mazurskie-południowy-19-06-00973,IK05,food,chłodnia składowa,28,2819006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00974,chłodnia składowa opolskie-centralny-04-01-00974,IK05,food,chłodnia składowa,16,1604001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00975,chłodnia składowa świętokrzyskie-miejski-11-05-00975,IK05,food,chłodnia składowa,26,2611005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-05-00976,chłodnia składowa małopolskie-wschodni-20-04-00976,IK05,food,chłodnia składowa,12,1220004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00513,węzeł agregacyjny/RAN hub mazowieckie-zachodni-15-05-00513,IK02,telecom,węzeł agregacyjny/RAN hub,14,1415005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00515,węzeł agregacyjny/RAN hub opolskie-zachodni-03-03-00515,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00516,węzeł agregacyjny/RAN hub małopolskie-południowy-19-03-00516,IK02,telecom,węzeł agregacyjny/RAN hub,12,1219003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00517,węzeł agregacyjny/RAN hub opolskie-północny-12-05-00517,IK02,telecom,węzeł agregacyjny/RAN hub,16,1612005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00518,węzeł agregacyjny/RAN hub lubuskie-wschodni-14-07-00518,IK02,telecom,węzeł agregacyjny/RAN hub,08,0814007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00519,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-21-04-00519,IK02,telecom,węzeł agregacyjny/RAN hub,02,0221004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-02-00520,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-15-03-00520,IK02,telecom,węzeł agregacyjny/RAN hub,28,2815003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
